id,category,source_file,path_id,object_name,field_path,text,pt_BR
75b5ebf70ca7,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[13].responseOptions[0].text,Thanks but no thanks. I'm doing just fine on my own.,
fa51a87a6d72,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[13].responseOptions[1].steps[0].sceneLine.dialogLine.secondaryText,"Man,····· you and all the questions.····· Can't a fairy just help a sister out?",
215fc29af867,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[13].responseOptions[1].steps[0].sceneLine.dialogLine.text,"Man,····· you and all the questions.····· Can't a fairy just help a brother out?",
7c56058b7ccc,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[13].responseOptions[1].text,Why do you want to help me? What's in it for you?,
6deeed05f0a8,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[13].responseOptions[2].steps[0].sceneLine.dialogLine.text,"*aaaccc*·····It's fine,····· just go with it;····· it's gonna be great.",
4846d2ce924c,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[13].responseOptions[2].text,I'm still having a hard time accepting the fairy thing. It kinda crushes my reality.,
fdc89c18fbd2,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[14].sceneLine.dialogLine.text,"We need to get started right away.····· Tell me,····· how many dates HAVE you been on?",
4970a711746b,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[16].sceneLine.dialogLine.text,"Oh··· my··· god,····· it's worse than I thought,····· isn't it?",
98ce66ec4111,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[17].sceneLine.dialogLine.text,"Alright,··· grab your shit,····· we're going on a date,··· right now.····· Someone has to show you the ropes.",
3a13b3cbaebb,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[18].sceneLine.dialogLine.text,I know a place nearby that's open pretty late.····· You'll love it.····· Or not;··· I don't care.,
b8e78a050a96,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[2].sceneLine.dialogLine.text,I said····· GET UP!,
01ed241362b8,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[3].responseOptions[0].steps[0].sceneLine.dialogLine.secondaryText,No way girlfriend.····· No time to waste!,
f071b77e651e,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[3].responseOptions[0].steps[0].sceneLine.dialogLine.text,No way dude.····· No time to waste!,
a097281a2475,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[3].responseOptions[1].steps[0].sceneLine.dialogLine.text,Am I gonna have to pull the covers off?,
d2e6b82f035c,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[3].responseOptions[1].text,"Alright, alright... I'm up... I'm... zZzZzZz...",
6b8174e3054f,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[3].responseOptions[2].steps[0].sceneLine.dialogLine.text,*hmmm*···I bet you were...,
a5e8edcbbe68,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[4].responseOptions[1].steps[0].sceneLine.dialogLine.text,Afraid not.····· This is totally happening.,
56548e5a8233,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[4].responseOptions[1].text,That getup... I'm definitely still dreaming.,
bf3ccd165720,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[4].responseOptions[2].steps[0].sceneLine.dialogLine.text,Chill out for a second.····· You'll be glad I showed up.,
225cb95aec6e,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[4].responseOptions[2].text,How did you get in here? I'm calling the police.,
a5e742af3a52,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[5].sceneLine.dialogLine.text,"Don't you recognize this adorable face?····· *hehe*It's·· Kyu,·· from the bar.",
0c782939f0c3,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[6].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Clever disguise,····· right?····· I can change my hair any color I want.····· It's pretty sweet.",
35bb38242ed5,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[6].responseOptions[0].text,"Yeah... but you had brown hair. Also, not wings.",
baa7f3a324bf,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[6].responseOptions[1].steps[0].sceneLine.dialogLine.text,"*hahahahahaha*·····No...······· no.······· God no.·········· Besides,····· I was on the clock.",
a7a84b64b845,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[6].responseOptions[2].steps[0].sceneLine.dialogLine.text,*hhmmmm*·····Why are they always confused?,
ba2e49f91d77,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[6].responseOptions[2].text,I'm so confused right now. What's going on?,
7011179a2a3f,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[7].sceneLine.dialogLine.text,"If you can't tell by now,····· I'm a fairy.··· Well,··· a love fairy to be exact.",
0e95a3395b53,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[8].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Common misconception.····· I assure you that fairies are indeed,····· a thing.",
d2d62e8149b0,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[8].responseOptions[0].text,"Okay. But, fairies aren't actually a thing.",
8297bed1e580,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[8].responseOptions[1].steps[0].sceneLine.dialogLine.text,Good question.····· I'm glad you asked.,
3a9da9de99b8,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[8].responseOptions[2].steps[0].sceneLine.dialogLine.text,"*aaacccc*·····Funny,········ but let's leave the sarcasm to me,········ alright?",
5d27a130bec3,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[9].sceneLine.dialogLine.secondaryText,"Ya see,··· as a love fairy,· it's my job to help poor gals like you out with the ladies.····· It's just...·· what I do.",
f64c49ea6c82,dialogue,sharedassets0.assets,8637,GameOpeningPart2,steps[9].sceneLine.dialogLine.text,"Ya see,··· as a love fairy,· it's my job to help poor saps like you out with the ladies.····· It's just...·· what I do.",
898339f9ee76,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[0].sceneLine.dialogLine.text,"Alright,····· I'll try to make this quick.",
109812c5cdda,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[10].sceneLine.dialogLine.text,Pay attention to which trait your date prefers!····· It'll go a long way.,
1019b9b627ae,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[11].sceneLine.dialogLine.text,Of course matching four or five tokens will get you even more affection.,
c13826106757,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[12].sceneLine.dialogLine.text,I'll show you.····· Match those four Sexuality tokens in the bottom right of the grid.····· The red ones.,
fdd944e9b155,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[15].sceneLine.dialogLine.text,"Sweet.····· Okay,····· what's next...",
06ddcce441ba,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[16].sceneLine.dialogLine.text,Oh right.····· Let me cover the other token types real quick.,
176645a695ac,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[17].sceneLine.dialogLine.text,The pink hearts are Passion tokens.····· Matching those will raise your date's Passion level.,
35d29828580b,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[18].sceneLine.dialogLine.text,"The higher her passion level is,····· the more affection you'll earn.",
dce469908404,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[19].sceneLine.dialogLine.text,The gold bells are Joy tokens.····· You'll get an extra move by matching those;····· very useful.,
633824530567,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[1].sceneLine.dialogLine.text,This is the date grid.····· These little pieces are called tokens.,
996fe1929b68,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[20].sceneLine.dialogLine.text,"The Broken Heart tokens are bad news.····· Seriously,····· avoid matching those as best you can.",
b61ea2c9ada1,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[21].sceneLine.dialogLine.text,"Finally,····· the tear drops are Sentiment tokens.····· Matching those gives you...····· well,····· Sentiment.",
37ad8ce1940f,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[22].sceneLine.dialogLine.text,You need Sentiment in order to use date gifts.,
94317b21561d,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[23].sceneLine.dialogLine.text,Annnnnnd seeing as how you don't have any date gifts...····· I'm guessing I need to explain that too?,
6435b3757807,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[24].sceneLine.dialogLine.text,"Here,····· I'll hook you up with one of mine.····· It's on the house.",
5276cb2a8d6a,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[28].sceneLine.dialogLine.text,"Like I said,····· you'll need Sentiment to use it.",
4727b5894721,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[29].sceneLine.dialogLine.text,So go ahead and match those three Sentiment tokens in the left most column.····· The tear drops.,
173145c0ca62,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[2].sceneLine.dialogLine.text,You earn affection by matching three or more of the circular tokens horizontally or vertically.,
1cfa17777875,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[32].sceneLine.dialogLine.text,"Okay,····· now go ahead and give that date gift to me.",
23c3ef25697b,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[35].sceneLine.dialogLine.text,Cool huh?,
370f9ccc7e4c,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[36].sceneLine.dialogLine.text,"There are like,··· a ton of different date gifts that you can get too.",
e246167280d2,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[37].sceneLine.dialogLine.text,They each have a unique effect on the date and can be extremely useful in combination.,
7670c49831cd,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[38].sceneLine.dialogLine.text,"Oh,·····*cccc*·· and thanks to a little fairy magic,····· you'll never actually lose them.",
7ffdf7663f92,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[39].sceneLine.dialogLine.text,So you can use them on your next date too!····· Is that cool or what?,
9b70b24ec969,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[3].sceneLine.dialogLine.text,"For a successful date,····· you have to fill the affection meter before you run out of moves.",
40cad039814f,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[40].sceneLine.dialogLine.text,"Alright,····· alright.····· I've gone on long enough.",
5d9e21cf5528,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[41].sceneLine.dialogLine.text,I'll let you finish up the date so you can get the hang of it.,
a1a37456911e,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[42].sceneLine.dialogLine.text,"Oh and don't worry,····· I won't let you fail this one.····· I'm not THAT mean.",
8f9a489ed16c,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[4].sceneLine.dialogLine.text,"Go ahead,····· give it a shot.····· Match those orange ones with the crescent shape in the middle of the grid.",
34e93d6388f2,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[7].sceneLine.dialogLine.text,See?····· Easy!,
2170cdd05c5f,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[8].sceneLine.dialogLine.text,Each of the four types of Affection tokens represents a particular trait.,
e97d3dce2d81,dialogue,sharedassets0.assets,8638,GameOpeningPart3,steps[9].sceneLine.dialogLine.text,"The orange ones represent Romance,····· blue is Talent,····· green is Flirtation··· and red is Sexuality.",
43aa788e06fe,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[0].sceneLine.dialogLine.text,"Aww, shit.····· It's morning already?····· We are way behind schedule.",
5e02c8b3fc93,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[10].sceneLine.dialogLine.text,Or····· if you're weird····· you can use that button at the top of the screen.,
0b8f722e0cca,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[11].sceneLine.dialogLine.text,Go ahead.····· Break that bad boy open!,
29d4b60e54ff,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[14].sceneLine.dialogLine.text,"Okay,····· great!····· I think that's it for now.····· Let's get out there and talk to some broads!",
a3213eb7b44b,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[15].responseOptions[0].steps[0].sceneLine.dialogLine.text,That's what I like to hear!,
7f2c04cab8f6,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[15].responseOptions[1].steps[0].sceneLine.dialogLine.text,I saaaiiiid...····· let's go talk to some broads!···,
18b8617cefaa,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[15].responseOptions[1].text,Or... we just chill here and play video games.,
4facea2ca698,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[15].responseOptions[2].steps[0].sceneLine.dialogLine.text,What's that?····· I didn't hear you?··· Did you say...····· hell yeah?,
18987a481de1,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[15].responseOptions[2].text,I'm not ready! Please don't make me do this!,
d87f24dee915,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[16].sceneLine.dialogLine.text,"Now if you wanna meet a hot chick,····· you gotta go where the hot chicks are.",
6270447ad385,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[17].sceneLine.dialogLine.text,I've done some scouting and I have a few ideas of where to start.····· It depends what type of girls you're into.,
8b46071bd79f,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[18].sceneLine.dialogLine.text,"We can check out the university,····· the mall,··· the gym,·· the park·· or the nearby cafe.····· What'll it be?",
802efdb20ff5,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[1].sceneLine.dialogLine.text,"Okay,····· check it out.····· I have one last thing to give you;····· and this is important.",
ffb9db8660b7,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[20].sceneLine.dialogLine.text,Good choice rookie!······· Couldn't have picked it better myself.,
d10571cc82ca,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[21].sceneLine.dialogLine.text,"Alright,····· ready?····· Get your game face on!",
7890c0fd151e,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[2].sceneLine.dialogLine.text,Introducing...····· the latest in love fairy technology...····· The HunieBee four-point-oh.,
d2ebac3117a0,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[5].sceneLine.dialogLine.text,The HunieBee is an essential lifeline for any player on the go.,
76d0178f0af0,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[6].sceneLine.dialogLine.text,It automatically registers the info of new girls you meet····· and can even track their location.,
8b9c7edfc06e,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[7].sceneLine.dialogLine.text,"You can organize your inventory,····· buy new gifts,····· upgrade your traits...····· It's awesome!",
e50400a4c576,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[8].sceneLine.dialogLine.secondaryText,"We don't have time to go over every feature,····· but you're a big girl,····· you can figure it out.",
7dd9aab64d0c,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[8].sceneLine.dialogLine.text,"We don't have time to go over every feature,····· but you're a big boy,····· you can figure it out.",
8665fcd6c61d,dialogue,sharedassets0.assets,8639,GameOpeningPart4,steps[9].sceneLine.dialogLine.text,To access the HunieBee····· all you have to do is right-click at pretty much any time.,
0e6dcb9d8a80,dialogue,sharedassets0.assets,8640,GirlIntroInjection1,steps[0].sceneLine.dialogLine.text,"Oh yeah.····· Don't worry,····· they can't see or hear me.····· I'm just a figment of your imagination.",
12886b8c1446,dialogue,sharedassets0.assets,8640,GirlIntroInjection1,steps[1].sceneLine.dialogLine.text,Ploooot twiiiiiist!,
c591af6c6950,dialogue,sharedassets0.assets,8640,GirlIntroInjection1,steps[2].sceneLine.dialogLine.text,"*hahahaha*·····Nah, I'm crazy real.····· I just hid myself from everyone so I can give you advice on the sidelines.",
a4a63712355f,dialogue,sharedassets0.assets,8641,GirlIntroInjection2,steps[1].sceneLine.dialogLine.text,"No!····· Way!...····· You did it!········ Well,··· with my help of course.",
8237edf082c0,dialogue,sharedassets0.assets,8641,GirlIntroInjection2,steps[2].sceneLine.dialogLine.text,I gotta admit I did not expect you to pull that off.,
be18eccae558,dialogue,sharedassets0.assets,8641,GirlIntroInjection2,steps[3].sceneLine.dialogLine.text,Beginner's luck.····· Don't let it go to your head.,
3cb4ffccb097,dialogue,sharedassets0.assets,8641,GirlIntroInjection2,steps[4].sceneLine.dialogLine.text,"By the way,····· that other chick that was here just a second ago?",
2678c666f8fc,dialogue,sharedassets0.assets,8641,GirlIntroInjection2,steps[5].sceneLine.dialogLine.text,"Since she was in range,····· the HunieBee started tracking her location too.",
5c7cf845b5e8,dialogue,sharedassets0.assets,8641,GirlIntroInjection2,steps[6].sceneLine.dialogLine.text,"So after you're done here with this girl,····· you can go catch up with her too.",
d252f6981bd3,dialogue,sharedassets0.assets,8641,GirlIntroInjection2,steps[7].sceneLine.dialogLine.text,Just bust out the HunieBee and check the girl finder screen.,
754443436765,dialogue,sharedassets0.assets,8641,GirlIntroInjection2,steps[8].sceneLine.dialogLine.text,"I'm pumped!····· You pumped?····· Yeah,··· you're pumped!····· Go get em!",
9c79b783f054,dialogue,sharedassets0.assets,8641,GirlIntroInjection2,steps[9].sceneLine.dialogLine.text,I'll be around if you need me!····· *ccccc*·····What am I saying?····· Of course you need me.,
952791cbb431,dialogue,sharedassets0.assets,8690,QuestionAiko1,steps[1].sceneLine.dialogLine.text,What's your favorite part of the female body?,
074df811035d,dialogue,sharedassets0.assets,8690,QuestionAiko1,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,*hahahahahahahahahaha*·····Of course!··············· Now I see why you came up to me.,
42971de66619,dialogue,sharedassets0.assets,8691,QuestionAiko10,steps[1].sceneLine.dialogLine.text,What's your kill count?····· Huh?········ How many notches you got on the ol' belt?,
e0ea6451f0a2,dialogue,sharedassets0.assets,8691,QuestionAiko10,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.secondaryText,Nice.············· Nothing worse than an inexperienced woman.,
75f71f31dec2,dialogue,sharedassets0.assets,8691,QuestionAiko10,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Nice.············· Nothing worse than an inexperienced man.,
c7b4a93f1008,dialogue,sharedassets0.assets,8691,QuestionAiko10,steps[2].responseOptions[0].text,"I'm looking at a pretty decent amount, but nothing crazy.",
9e4ab7912023,dialogue,sharedassets0.assets,8691,QuestionAiko10,steps[2].responseOptions[1].text,"Haha, it's hard to keep track after a while you know what I'm saying!?",
72cc49b66889,dialogue,sharedassets0.assets,8692,QuestionAiko11,steps[1].sceneLine.dialogLine.text,Let's····· seeeeeeee...·················· longest relationship you've ever had?,
abd4da4bb8cf,dialogue,sharedassets0.assets,8692,QuestionAiko11,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Same····· here!··············· I don't like to be tied down for too long.,
699375519a4f,dialogue,sharedassets0.assets,8692,QuestionAiko11,steps[2].responseOptions[0].text,My longest? Probably a year and some change.,
67ed1fb50101,dialogue,sharedassets0.assets,8692,QuestionAiko11,steps[2].responseOptions[2].text,I'm lucky if I can keep it together for two weeks.,
c39c960f7c27,dialogue,sharedassets0.assets,8693,QuestionAiko12,steps[1].sceneLine.dialogLine.text,What's your most fucked up sexual fantasy?,
e28c65b7d574,dialogue,sharedassets0.assets,8693,QuestionAiko12,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,That...······· can be arranged...,
0dedfd5ae4cc,dialogue,sharedassets0.assets,8693,QuestionAiko12,steps[2].responseOptions[0].text,I want to be chained to the bed and dominated.,
95788cb9a5c3,dialogue,sharedassets0.assets,8693,QuestionAiko12,steps[2].responseOptions[1].text,I've always wanted to try the golden shower.,
46ff6df1d182,dialogue,sharedassets0.assets,8693,QuestionAiko12,steps[2].responseOptions[2].text,"A threesome... no, a foursome! As many girls as you can fit on a bed.",
a31a88c1c894,dialogue,sharedassets0.assets,8694,QuestionAiko13,steps[1].sceneLine.dialogLine.text,"What was your first time like?·········· With a girl, of course.",
176193bbce27,dialogue,sharedassets0.assets,8694,QuestionAiko13,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,*hahahahahaha*···*ha*···Well I hope you remember where it was.,
6a733db32045,dialogue,sharedassets0.assets,8694,QuestionAiko13,steps[2].responseOptions[0].text,Once I found the hole we were good to go.,
7a52039bd875,dialogue,sharedassets0.assets,8694,QuestionAiko13,steps[2].responseOptions[1].text,I don't like to brag but she came at least three times.,
a88de8391b2a,dialogue,sharedassets0.assets,8695,QuestionAiko14,steps[1].sceneLine.dialogLine.text,How do you define happiness?,
c042dce387dc,dialogue,sharedassets0.assets,8695,QuestionAiko14,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Yep,········ same here.·············· Please, let me know when you find it.",
50ea157a2b2a,dialogue,sharedassets0.assets,8695,QuestionAiko14,steps[2].responseOptions[0].text,I don't know... I guess I'm still searching for that answer.,
783abed514d0,dialogue,sharedassets0.assets,8695,QuestionAiko14,steps[2].responseOptions[1].text,I think achieving your goals is a big part of it.,
5f7683ffe5e8,dialogue,sharedassets0.assets,8696,QuestionAiko2,steps[1].sceneLine.dialogLine.text,"What's the craziest place you haven't done it,······· but would like to?",
2c348038d581,dialogue,sharedassets0.assets,8696,QuestionAiko2,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Oh, shiiiit...···················· that would be pretty hot.",
59766e9a96ed,dialogue,sharedassets0.assets,8696,QuestionAiko2,steps[2].responseOptions[2].text,I'd be great just to have any sex at all.,
98cab49b365f,dialogue,sharedassets0.assets,8697,QuestionAiko3,steps[1].sceneLine.dialogLine.text,What do you usually do when you can't think of anything else to do?,
2c8c574ba224,dialogue,sharedassets0.assets,8697,QuestionAiko3,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Really!?···*hahaha*····· Me too!····· I thought I was just weird.,
3f86768abb2a,dialogue,sharedassets0.assets,8697,QuestionAiko3,steps[2].responseOptions[2].text,Lay on the floor and contemplate existence.,
7fcc6d68a402,dialogue,sharedassets0.assets,8698,QuestionAiko4,steps[1].sceneLine.dialogLine.text,What kind of porn are you into?··············· What?····· I want to know.,
073dc68cf586,dialogue,sharedassets0.assets,8698,QuestionAiko4,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Oh·· my·· god!·········· Now I'm curious!··············· It can't be worse than mine though.,
2091bdadf6ba,dialogue,sharedassets0.assets,8698,QuestionAiko4,steps[2].responseOptions[0].text,"Believe me, one look at my browser history would terrify you.",
07a78b6d5323,dialogue,sharedassets0.assets,8698,QuestionAiko4,steps[2].responseOptions[1].text,I don't really watch porn. It's just not my thing.,
c6f437c13b86,dialogue,sharedassets0.assets,8698,QuestionAiko4,steps[2].responseOptions[2].text,"Nothing weird. You know, pretty standard stuff.",
b39ae3bd7c1a,dialogue,sharedassets0.assets,8699,QuestionAiko5,steps[1].sceneLine.dialogLine.text,You a political person at all?,
44dbf6d2c6ef,dialogue,sharedassets0.assets,8699,QuestionAiko5,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,You too?·········· They all sound like a bunch of douchebags to me.,
9ec8f6e5c8a4,dialogue,sharedassets0.assets,8699,QuestionAiko5,steps[2].responseOptions[1].text,I suppose I lean to the conservative side.,
513c1cfbb6e5,dialogue,sharedassets0.assets,8700,QuestionAiko6,steps[1].sceneLine.dialogLine.text,This is a fun one...····· what's your biggest turn on?,
38db802bb3fc,dialogue,sharedassets0.assets,8700,QuestionAiko6,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,You mean like this?····· *ccaaaaaaacc*·····*ccaaaaaaacc*·····*hahahahahaha*,
01f082409f94,dialogue,sharedassets0.assets,8700,QuestionAiko6,steps[2].responseOptions[2].text,I'm pretty into feet and like shoes and stuff.,
1aa915659c97,dialogue,sharedassets0.assets,8701,QuestionAiko7,steps[1].sceneLine.dialogLine.text,"What's your ideal,····· perfect vacation like?",
e301dc0889d4,dialogue,sharedassets0.assets,8701,QuestionAiko7,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"No,····· I'm with you.·········· Who wants the stress of traveling?",
13e942de755d,dialogue,sharedassets0.assets,8701,QuestionAiko7,steps[2].responseOptions[0].text,This is lame but I prefer to just stay home and relax.,
e8f346547cdf,dialogue,sharedassets0.assets,8702,QuestionAiko8,steps[1].sceneLine.dialogLine.text,"So honestly,········ how many chicks you seeing right now?",
d0eb213bb2b2,dialogue,sharedassets0.assets,8702,QuestionAiko8,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,I respect your honesty.····· But they better not be cuter than me!,
728cefec6eff,dialogue,sharedassets0.assets,8702,QuestionAiko8,steps[2].responseOptions[0].text,There are a couple of girls I've met that I'm talking to.,
2f203728e2ff,dialogue,sharedassets0.assets,8702,QuestionAiko8,steps[2].responseOptions[2].text,You should see all the tail I'm chasing. It's crazy.,
e7be81e21aa5,dialogue,sharedassets0.assets,8703,QuestionAiko9,steps[1].sceneLine.dialogLine.text,Do you prefer to know your partner's sexual history?,
63c9622c286a,dialogue,sharedassets0.assets,8703,QuestionAiko9,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Yes!··············· I know this is····· pretty messed up,····· but it kinda turns me on to know.",
1feddf95e0b9,dialogue,sharedassets0.assets,8703,QuestionAiko9,steps[2].responseOptions[0].text,"Yeah, I like to know what I'm getting myself into.",
53f6bd2a677b,dialogue,sharedassets0.assets,8703,QuestionAiko9,steps[2].responseOptions[2].text,I prefer that she just lie about it. I know I would.,
f5b2a7e92f7e,dialogue,sharedassets0.assets,8704,QuestionAudrey1,steps[1].sceneLine.dialogLine.text,What are you supposed to do when you're bored?,
ce6958eaa153,dialogue,sharedassets0.assets,8704,QuestionAudrey1,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"*hahahaha*·····Yeah,····· but then what?····· I'm still bored!",
fd1abe635f93,dialogue,sharedassets0.assets,8705,QuestionAudrey10,steps[1].sceneLine.dialogLine.secondaryText,"If someone said they saw me with another girl,····· what would your reaction be?",
3859f4e008cd,dialogue,sharedassets0.assets,8705,QuestionAudrey10,steps[1].sceneLine.dialogLine.text,"If someone said they saw me with another guy,····· what would your reaction be?",
57e04096d2bb,dialogue,sharedassets0.assets,8705,QuestionAudrey10,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Maaaybe I'll hate fuck someone to get their ass beat.*hahahaha*···,
9614c1284ff5,dialogue,sharedassets0.assets,8705,QuestionAudrey10,steps[2].responseOptions[1].text,I think I would just be really sad about it.,
0b09fb482f62,dialogue,sharedassets0.assets,8706,QuestionAudrey11,steps[1].sceneLine.dialogLine.text,Do you still talk to any of the girls you used to fuck?,
9b61c0dbbe34,dialogue,sharedassets0.assets,8706,QuestionAudrey11,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Good!····· I'd have a thing or two to say to those fuckin' skanks.,
8baeda00c2be,dialogue,sharedassets0.assets,8706,QuestionAudrey11,steps[2].responseOptions[1].text,Yeah I like to check in and see how they are doing.,
21fe9991c634,dialogue,sharedassets0.assets,8707,QuestionAudrey12,steps[1].sceneLine.dialogLine.text,Do you prefer girls that shave their shit?,
eeb3b463b494,dialogue,sharedassets0.assets,8707,QuestionAudrey12,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,"Seriously!········ My one friend Nikki doesn't shave, it's so gross!",
263964a93869,dialogue,sharedassets0.assets,8708,QuestionAudrey13,steps[1].sceneLine.dialogLine.text,"Sooo,········ what kinda shit are you on?",
db477f0bbc62,dialogue,sharedassets0.assets,8708,QuestionAudrey13,steps[2].responseOptions[0].steps[0].sceneLine.dialogLine.text,Can I tell you a secret...? I'm high right now.··*hahahahaha*,
a880c2d4afa4,dialogue,sharedassets0.assets,8708,QuestionAudrey13,steps[2].responseOptions[1].text,"Some hard shit. You name it, I've done it.",
5e6c50147ed9,dialogue,sharedassets0.assets,8709,QuestionAudrey14,steps[1].sceneLine.dialogLine.text,You ever stolen anything?,
